,0,1,2,3,4,5,6,7,8,9,Total,Balance
Train:3000,47.4410436528,50.9031610637,39.1551383399,28.1124497992,39.0457157132,10.9937106918,66.1194029851,49.6644295302,43.1073304979,38.9140271493,41.38,41.3456409423
Train:3500,43.2012042148,55.1931761164,31.8181818182,39.5080321285,28.2538096428,20.7295597484,70.7960199005,60.0795426299,52.1641230923,58.1699346405,46.0025,45.9913583932
Train:4000,62.2679377822,66.6833918716,47.0849802372,45.4568273092,28.1538845866,16.5031446541,67.9850746269,35.6201839423,64.5484113085,30.115635998,46.46,46.4419472316
Train:4500,44.8820873056,40.6673356749,19.8369565217,28.2128514056,33.3000249813,67.1194968553,62.1641791045,56.2018394233,53.5401551163,74.0070387129,47.955,47.9931965101
Train:5000,61.8163572504,80.4064224787,30.2618577075,27.9618473896,55.4584061954,42.8176100629,67.9104477612,50.6587124037,73.1548661496,44.6706887883,53.4975,53.5117216187
Train:5500,50.6271951831,54.5408931259,56.6946640316,31.952811245,20.2348238821,63.0188679245,63.2835820896,40.8401690281,65.2489367025,66.4404223228,51.2825,51.2882365535
Train:6000,62.2177621676,82.4887104867,35.0296442688,37.4497991968,48.2638021484,34.3899371069,63.5323383085,71.2900820283,69.6022016512,66.6666666667,57.0825,57.093094403
Train:6500,38.2087305569,65.9307576518,43.0335968379,44.1516064257,42.767924057,33.4591194969,71.9900497512,67.0146656724,81.7363022267,73.0266465561,56.14,56.1319399233
Train:7000,61.4902157551,68.0130456598,45.331027668,50.8534136546,45.3160129903,45.2075471698,62.6368159204,62.2172508079,42.3817863398,67.0186023127,55.0375,55.0465718278
Train:7500,47.1149021576,73.958855996,45.8745059289,14.3825301205,49.4878840869,58.5408805031,81.6915422886,70.3703703704,79.6597448086,65.3092006033,58.6525,58.6390416864
Train:8000,41.7210235825,77.4711490216,32.9545454545,56.1746987952,45.19110667,42.7421383648,77.1641791045,59.3835446184,85.0387790843,72.0462543992,58.9675,58.9887419095
Train:8500,42.6743602609,73.2313095835,40.3409090909,24.1214859438,60.9792655508,35.9245283019,80.0248756219,69.5500869998,74.1305979485,84.3640020111,58.5425,58.5341421313
Train:9000,65.328650276,81.8113396889,47.5543478261,30.296184739,46.4651511366,64.7798742138,69.4776119403,63.0126771066,76.1320990743,74.2835595777,61.895,61.9141495579
Train:9500,53.3366783743,89.7139989965,44.5158102767,38.202811245,45.6407694229,42.893081761,74.6517412935,67.4620929654,71.1783837878,73.1523378582,60.07,60.0747705981
Train:10000,71.9769192173,88.1836427496,54.2984189723,37.4497991968,44.1418935798,43.7232704403,73.855721393,60.7755406413,79.4345759319,74.358974359,62.815,62.8198756481
valid:0,31.3609467456,7.49506903353,0.0,0.0,0.100300902708,0.390243902439,0.0,80.7574206755,0.0,0.684931506849,11.95,12.0788912767
valid:500,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,10.0
valid:1000,23.5700197239,12.9191321499,5.35714285714,0.196850393701,0.100300902708,64.0,0.612244897959,26.9191402252,56.0319042871,29.2563600783,22.1,21.8963095516
valid:1500,22.6824457594,26.7258382643,20.2731092437,7.57874015748,15.6469408225,18.3414634146,57.7551020408,4.09416581372,61.9142572283,26.1252446184,26.09,26.1137307363
valid:2000,28.5009861933,44.5759368836,12.6050420168,54.3307086614,7.62286860582,13.1707317073,44.0816326531,27.6356192426,27.6171485543,64.8727984344,32.66,32.5013472953
valid:2500,32.741617357,56.5088757396,10.7142857143,31.594488189,3.30992978937,32.0,65.306122449,45.0358239509,27.517447657,66.3405088063,37.23,37.1069099652
valid:3000,47.9289940828,53.2544378698,39.8109243697,28.0511811024,36.8104312939,10.5365853659,64.693877551,47.4923234391,43.1704885344,36.1056751468,40.65,40.7854918756
valid:3500,44.3786982249,56.0157790927,33.0882352941,37.3031496063,27.6830491474,20.5853658537,67.1428571429,60.900716479,52.442671984,57.4363992172,45.65,45.6976922042
valid:4000,62.2287968442,63.8067061144,47.5840336134,43.405511811,24.8746238716,15.1219512195,63.5714285714,33.5721596725,66.3010967099,28.5714285714,44.83,44.9037736999
valid:4500,44.8717948718,38.5601577909,19.2226890756,28.3464566929,32.0962888666,68.6829268293,57.0408163265,56.70419652,54.037886341,72.7005870841,47.39,47.2263800399
valid:5000,61.5384615385,78.3037475345,30.4621848739,22.0472440945,52.4573721163,42.1463414634,65.4081632653,49.4370522006,74.1774675972,41.8786692759,51.83,51.785670396
valid:5500,50.4930966469,53.3530571992,57.5630252101,31.0039370079,17.2517552658,63.7073170732,59.8979591837,38.4851586489,64.3070787637,64.481409002,50.08,50.0543794001
valid:6000,60.5522682446,79.684418146,37.3949579832,34.842519685,46.1384152457,34.8292682927,59.5918367347,69.7031729785,68.8933200399,64.481409002,55.64,55.6111586352
valid:6500,35.3057199211,64.3984220907,42.8571428571,41.2401574803,38.2146439318,34.243902439,68.9795918367,66.4278403275,81.4556331007,70.3522504892,54.31,54.3475304474
valid:7000,60.3550295858,66.3708086785,45.2731092437,45.8661417323,42.0260782347,43.4146341463,59.4897959184,62.2313203685,44.2671984048,65.0684931507,53.46,53.4362609464
valid:7500,44.4773175542,70.315581854,46.5336134454,15.0590551181,46.038114343,58.5365853659,78.6734693878,68.8843398158,80.1595214357,61.5459882583,56.96,57.0223586578
valid:8000,40.5325443787,74.1617357002,34.0336134454,52.7559055118,40.9227683049,42.0487804878,72.3469387755,58.2395087001,85.3439680957,68.5909980431,56.97,56.8976761443
valid:8500,39.6449704142,71.0059171598,41.1764705882,22.342519685,58.6760280843,36.3902439024,77.6530612245,66.7349027636,76.4705882353,81.8982387476,57.16,57.1992940805
valid:9000,61.8343195266,80.1775147929,46.6386554622,28.4448818898,39.9197592778,64.1951219512,66.7346938776,60.900716479,74.9750747757,70.0587084149,59.46,59.3879446448
valid:9500,51.9723865878,86.7850098619,42.6470588235,35.0393700787,42.3269809428,42.9268292683,73.1632653061,65.7113613101,70.887337986,70.2544031311,58.19,58.1714003297
valid:10000,70.0197238659,86.1932938856,51.8907563025,32.6771653543,41.8254764293,42.0487804878,71.3265306122,58.0348004094,79.5613160518,71.7221135029,60.55,60.5299956902
Train:SEED2100,53.4696437531,75.534370296,44.5627470356,36.5035140562,44.8488633525,46.4679245283,71.8308457711,63.1916480239,72.4543407556,71.6666666667,58.0485,58.0530564239
Valid:SEED2100,51.5187376726,73.2445759369,44.6008403361,33.9271653543,41.334002006,46.2341463415,68.7857142857,61.5353121801,72.6321036889,68.8454011742,56.278,56.2657998976
